OBJECTID,ZO_ZONE,ZO_ORDINANCE,ZO_SPEC_CODE,ZO_PROJ_NUM,ZO_UPDATE_NUM,ZO_ZONE_DATE,ZO_ZONE_ORD,ZO_UPD_DATE,agstype,SHAPE_Length,SHAPE_Area,ZO_MAINT_TASK_ID,ZO_GIS_START_DATE,ZO_GIS_END_DATE
667,PDIP,1993 R,NV,ZRTD-2013-0003, ,2014-12-10T00:00:00.000Z,PDIP  R93,2015-06-10T00:00:00.000Z,PDIP,3019.88759011592,455639.169289819, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
668,PDIP,1993 R,NV,ZMAP-2014-0004, ,2015-01-14T00:00:00.000Z,PDIP  R93,2015-06-12T00:00:00.000Z,PDIP,1079.14891581541,53467.0598289211, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
669,PDIP,1993 R,NV,ZRTD-2014-0005, ,2015-04-08T00:00:00.000Z,PDIP  R93,2015-06-12T00:00:00.000Z,PDIP,2380.9592644907,321148.317508688, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
670,PDIP,1993 R,NV,ZMAP-2012-0011,NO VALUE,2015-02-18T00:00:00.000Z,PDIP R93,2015-06-12T00:00:00.000Z,PDIP,5354.93197286835,1725514.06934045, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
671,PDIP,1993 R,NV, , ,1900-01-01T00:00:00.000Z,PDIP  93R,2015-06-16T00:00:00.000Z,PDIP,3197.34247783287,521053.472258543, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
672,PDIP,1993,NV,ZMAP-1993-0006, ,1994-12-21T00:00:00.000Z,PDIP  1993,2017-11-21T00:00:00.000Z,PDIP,1477.16114541029,130702.989793566, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
673,PDIP,1993,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1993,2015-10-07T00:00:00.000Z,PDIP,6477.77220378203,877829.105896624, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
674,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,14.9879151036129,0.564237503983825, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
675,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,18.3468076462279,0.783645535037488, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
676,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,19.3375071366089,0.831046013128101, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
677,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,18.8719620232031,0.91859502565369, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
678,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,72.8937614996033,1.82348950267318, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
679,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,81.3887633140438,7.03550001233816, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
680,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,143.457756887056,23.6728362179352, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
681,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,1544.3140074336,29320.2523090113, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
682,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,45.0187192965781,3.37481249962002, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
683,PDIP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDIP  1972,1900-01-01T00:00:00.000Z,PDIP,1989.63027175853,177069.313785374, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
684,PDIP,1993 R,NV,ZRTD-2015-0003,,2015-09-09T00:00:00.000Z,PDIP  93 R,2015-10-09T00:00:00.000Z,PDIP,6982.46198933176,2048342.75955426, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
685,PDIP,1993 R,NV,ZRTD-2015-0002,0001,2015-07-08T00:00:00.000Z,PDIP  1993,2015-10-26T00:00:00.000Z,PDIP,2478.45955563044,206363.397618786, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
686,PDIP,1993 R,NV,ZRTD-2013-0007,00005,2015-10-07T00:00:00.000Z,PDIP  R93,2015-11-25T00:00:00.000Z,PDIP,1431.17285995414,110321.246823669, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
687,PDIP,1993 R,NV,ZMAP-2012-0005,00012,2013-10-02T00:00:00.000Z,93R PDIP,2016-01-16T00:00:00.000Z,PDIP,906.467050533461,39214.132279543, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
688,PDIP,1993 R,NV,ZMAP-2008-0017,00014,2011-07-19T00:00:00.000Z,93R PDIP,2016-01-13T00:00:00.000Z,PDIP,1482.63196387559,91460.479869893, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
689,PDIP,1972,NV, ,2015_0040,1900-01-01T00:00:00.000Z,PDIP  1972,2015-12-03T00:00:00.000Z,PDIP,163.490001343277,1.37314179371288, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
690,PDIP,1993,NV, ,2016_0019,1900-01-01T00:00:00.000Z,PDIP  1993,2016-05-13T00:00:00.000Z,PDIP,2610.35678598222,414813.886676485, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
691,PDIP,1993 R,NV,ZRTD-2015-0005,000033,2016-04-13T00:00:00.000Z,PDIP  R93,2016-05-26T00:00:00.000Z,PDIP,6239.45474585471,1906106.62708896, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
692,PDIP,1993 R,NONE,ZMAP-2015-0001,,2016-09-22T00:00:00.000Z,PDIP 93R,2018-03-12T00:00:00.000Z,PDIP,2589.48688283351,354242.275154115, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
693,PDIP,1993 R,NONE,ZMAP-2015-0013,NO VALUE,2016-09-14T00:00:00.000Z,PDIP 93R,2016-10-28T00:00:00.000Z,PDIP,1691.38698053402,176574.68572853, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
694,PDIP,1993 R,28,ZRTD-2015-0004,,2016-02-10T00:00:00.000Z,PDIP 93R,2016-10-31T00:00:00.000Z,PDIP,1349.71337424605,114894.933387543, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
695,PDIP,1993 R,NV,ZRTD-2016-0005,,1900-01-02T00:00:00.000Z,PDIP  R93,2017-01-04T00:00:00.000Z,PDIP,1670.36156757887,174351.166475715, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
696,PDIP,1993 R,NV,ZRTD-2016-0001,,2017-01-19T00:00:00.000Z,PDIP R93,2017-01-20T00:00:00.000Z,PDIP,2961.40302763151,230181.559414457, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
697,PDIP,1993 R,28,ZRTD-2016-0007,NO VALUE,1900-01-02T00:00:00.000Z,PDIP 93R,2017-02-08T00:00:00.000Z,PDIP,1683.73182591291,181336.447891531, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
698,PDIP,1993 R,28,ZMAP-2016-0019,NO VALUE,2017-02-15T00:00:00.000Z,PDIP 93R,2017-02-16T00:00:00.000Z,PDIP,2507.25011244797,140017.462933444, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
699,PDIP,1993 R,28,ZRTD-2016-0004,NO VALUE,2017-02-15T00:00:00.000Z,PDIP 93R,2017-02-16T00:00:00.000Z,PDIP,4161.49696347094,888245.820767571, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
700,PDIP,1993 R,28,ZRTD-2017-0013,,1900-01-02T00:00:00.000Z,PDIP R93,2018-05-10T00:00:00.000Z,PDIP,1451.36005701526,114641.632952131, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
701,PDIP,1993 R,28,ZRTD-2016-0012,NO VALUE,2017-03-15T00:00:00.000Z,PDIP 93R,2017-03-16T00:00:00.000Z,PDIP,16127.7688674287,6130865.77285359, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
702,PDIP,1993 R,NV,ZMAP-2015-0007,,2017-03-23T00:00:00.000Z,PDIP 93 R,2017-03-24T00:00:00.000Z,PDIP,2599.71042745257,304106.557251968, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
703,PDIP,1993 R,28,ZRTD-2016-0003,NO VALUE,2016-09-14T00:00:00.000Z,PDIP 93R,2017-07-11T00:00:00.000Z,PDIP,2344.17696314588,260063.968081479, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
704,PDIP,1993 R,NV,ZRTD-2016-0011,NO VALUE,2017-07-20T00:00:00.000Z,PDIP R93,2017-07-24T00:00:00.000Z,PDIP,3229.01520545489,173742.960910349, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
705,PDIP,1993 R,NV,ZMAP-2016-0016,,2017-09-05T00:00:00.000Z,PDIP R93,2017-09-06T00:00:00.000Z,PDIP,1572.56017134803,88211.7961546523, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
706,PDIP,1993 R,NV,ZRTD-2016-0014,NO VALUE,2017-09-13T00:00:00.000Z,PDIP 93R,2017-09-14T00:00:00.000Z,PDIP,1319.38984747293,111207.59559898, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
707,PDIP,1993 R,NV,ZRTD-2017-0006,NO VALUE,2017-09-13T00:00:00.000Z,PDIP 1993R,2017-09-14T00:00:00.000Z,PDIP,1078.25534526735,72055.4920320104, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
708,PDIP,1993 R,NV,ZRTD-2017-0012,NO VALUE,2018-01-10T00:00:00.000Z,PDIP R93,2018-01-11T00:00:00.000Z,PDIP,2845.56137226002,443028.454015409, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
709,PDIP,1993 R,28,ZMAP-2016-0022,NO VALUE,2018-03-06T00:00:00.000Z,PDIP 93R,2018-03-07T00:00:00.000Z,PDIP,5569.62052614586,1412798.88075409, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
710,PDIP,1993 R,28,ZRTD-2016-0013,NO VALUE,2018-03-06T00:00:00.000Z,PDIP 93R,2018-03-07T00:00:00.000Z,PDIP,2439.62951074192,323962.894253, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
711,PDIP,1993 R,28,ZRTD-2017-0017,NO VALUE,2018-04-11T00:00:00.000Z,PDIP 93R,2018-04-12T00:00:00.000Z,PDIP,1792.03054023557,210820.531779823, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
712,PDIP,1993 R,28,ZRTD-2017-0016,NO VALUE,2018-06-13T00:00:00.000Z,PDIP R93,2018-06-18T00:00:00.000Z,PDIP,4687.10151463874,988654.079303727, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
713,PDIP,1993 R,28,ZRTD-2018-0002,NO VALUE,2018-06-13T00:00:00.000Z,PDIP R93,2018-06-19T00:00:00.000Z,PDIP,3021.07347683081,524269.415146332, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
714,PDIP,1993 R,28,ZRTD-2017-0011,,2018-09-12T00:00:00.000Z,PDIP 93R,2018-09-13T00:00:00.000Z,PDIP,1486.45136694303,124230.686442136, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
715,PDIP,1993 R,28,ZRTD-2018-0003,NO VALUE,2018-09-12T00:00:00.000Z,PDIP R93,2018-09-14T00:00:00.000Z,PDIP,1395.93139226378,98342.7834135908, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
716,PDIP,1993 R,28,ZRTD-2017-0005,NO VALUE,2018-10-10T00:00:00.000Z,PDIP 93R,2018-10-15T00:00:00.000Z,PDIP,12831.6567404606,4862113.07434413, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
717,PDIP,1993 R,NV,ZMAP-2006-0015,00012,2007-12-04T00:00:00.000Z,93R PDIP,2018-10-25T00:00:00.000Z,PDIP,15254.9480047696,5300728.62177048, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
718,PDIP,1993 R,NV,ZMAP-1997-0004,NO VALUE,1998-07-15T00:00:00.000Z,PDIP R93,2018-10-25T00:00:00.000Z,PDIP,1599.54485287984,152330.786667474, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
719,PDIP,1993 R,NV,ZMAP-2016-0013,NO VALUE,2018-10-18T00:00:00.000Z,93R PDIP,2018-10-25T00:00:00.000Z,PDIP,8426.88840516223,1968494.88681507, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
720,PDIP,1993 R,NV,ZMAP-2016-0013,NO VALUE,2018-10-18T00:00:00.000Z,93R PDIP,2018-10-25T00:00:00.000Z,PDIP,1834.68100733554,121051.368571729, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
721,PDIP,1993 R,28,ZRTD-2017-0008,NO VALUE,2019-01-17T00:00:00.000Z,PDIP 93R,2019-01-22T00:00:00.000Z,PDIP,14865.0647849066,5029798.74107561, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
722,PDIP,1993 R,NV,NO VALUE,NO VALUE,1900-01-02T00:00:00.000Z,PDIP 93R,2019-01-24T00:00:00.000Z,PDIP,1501.27244475145,105575.1558101, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
723,PDMUB,1993 R,28,ZMAP-2008-0021,178,2010-07-12T00:00:00.000Z,PDMUB 1993,2012-04-16T00:00:00.000Z,PDMUB,29892.5532430818,12296103.7817163, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
724,PDMUB,1993 R,28,ZMAP-2008-0021,178,2010-07-12T00:00:00.000Z,PDMUB 1993,2012-04-16T00:00:00.000Z,PDMUB,5322.59533274214,1746144.39987172, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
725,PDMUB,1993 R,28,ZMAP-2008-0021,178,2010-07-12T00:00:00.000Z,PDMUB 1993,2012-04-16T00:00:00.000Z,PDMUB,4130.18896167963,623439.336826721, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
726,PDMUB,1993 R,28,ZMAP-2008-0021,178,2010-07-12T00:00:00.000Z,PDMUB 1993,2012-04-16T00:00:00.000Z,PDMUB,87.8651697636951,18.8831485156632, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
727,PDMUB,1993 R,NONE,ZMAP-2008-0004,202,2011-06-07T00:00:00.000Z,PDMUB 1993,2017-08-23T00:00:00.000Z,PDMUB,5665.77714927123,1207771.27214659, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
728,PDMUB,1993 R,NV,ZMAP-2015-0008,00035,2016-07-13T00:00:00.000Z,PDMUB R93,2016-07-20T00:00:00.000Z,PDMUB,4468.88748877385,727247.944577539, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
729,PDMUB,1993 R,NONE,ZMAP-2015-0010,NO VALUE,1900-01-02T00:00:00.000Z,93 R,2017-08-23T00:00:00.000Z,PDMUB,1129.64162886201,45449.2609229991, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
730,PDMUB,1993 R,NV,ZMAP-2015-0003,,2017-01-03T00:00:00.000Z,PDMUB  R93,2017-01-04T00:00:00.000Z,PDMUB,1363.02654304084,109133.578226917, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
731,PDMUB,1993 R,NV,ZMAP-2016-0004,NO VALUE,2017-05-10T00:00:00.000Z,PDMUB R93,2017-05-11T00:00:00.000Z,PDMUB,2501.12818506914,248439.514875828, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
732,PDOP,1993 R,,ZMAP-1990-0002, ,1990-12-04T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,1278.08077558804,102771.339173891, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
733,PDOP,1993 R,,ZMAP-1990-0015,Z2000-0036,1993-02-03T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,18728.3710231736,8717799.88027421, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
734,PDOP,1972,NV,ZMAP-0000-0330, ,1984-05-03T00:00:00.000Z,PDOP  1972,1900-01-01T00:00:00.000Z,PDOP,1921.61622716833,215541.946857261, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
735,PDOP,1993 R,,ZMAP-1986-0033, ,1990-10-16T00:00:00.000Z,PDOP  1993,2016-10-28T00:00:00.000Z,PDOP,9182.4551522494,962925.82178665, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
736,PDOP,1993 R,,ZMAP-1986-0040, ,1988-05-16T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,2037.26915093217,258601.526365708, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
737,PDOP,1993,28,ZMAP-1986-0058, ,1988-05-21T00:00:00.000Z,PDOP  1993,1900-01-01T00:00:00.000Z,PDOP,3168.46002978122,361610.205609011, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
738,PDOP,1993,28,ZMAP-1987-0030, ,1988-07-18T00:00:00.000Z,PDOP  1993,1900-01-01T00:00:00.000Z,PDOP,3301.6867229168,540954.677463755, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
739,PDOP,1972,NV, , ,1900-01-01T00:00:00.000Z,PDOP  1972,1900-01-01T00:00:00.000Z,PDOP,1432.14961252581,86981.4331316041, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
740,PDOP,1993 R,,ZMAP-1985-0017, ,1986-10-20T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,519.51655965155,10403.8790391767, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
741,PDOP,1993 R,,ZMAP-1989-0038, ,1991-07-02T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,5982.09763427722,1694350.8501368, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
742,PDOP,1993 R,,ZMAP-1990-0021, ,1992-02-04T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,864.306610988534,38451.2986592129, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
743,PDOP,1993,28,ZMAP-1987-0028, ,1987-12-21T00:00:00.000Z,PDOP  1993,1900-01-01T00:00:00.000Z,PDOP,1790.24756708936,177408.255454772, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
744,PDOP,1993 R,NV,ZMAP-1998-0003, ,1998-06-17T00:00:00.000Z,PDOP  1993,2017-11-20T00:00:00.000Z,PDOP,19294.861728677,18762511.0549511, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
745,PDOP,1972,28,ZMAP-1986-0004, ,1987-03-16T00:00:00.000Z,PDOP  1972,2018-09-14T00:00:00.000Z,PDOP,2483.74936350209,180557.378241434, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
746,PDOP,1993 R,,ZMAP-1989-0038, ,1991-07-02T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,3036.55728876131,316192.252902491, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
747,PDOP,1993 R,,ZMAP-1989-0038,Z2000-0039,1991-07-02T00:00:00.000Z,PDOP  1993,2014-12-15T00:00:00.000Z,PDOP,2392.49544068281,336264.045915462, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
748,PDOP,1993 R,,ZMAP-1994-0017, ,1995-11-19T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,3962.83029155458,960911.171806001, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
749,PDOP,1993 R,,ZMAP-1990-0013,Z2000-0024,1997-04-02T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,2624.30785600093,25412.23067285, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
750,PDOP,1993 R,,ZMAP-2000-0006, ,2001-11-05T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,5116.54093969288,1424304.58569652, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
751,PDOP,1993 R,NV, , ,1900-01-01T00:00:00.000Z,PDOP  1993,2017-11-20T00:00:00.000Z,PDOP,18294.0811407601,12355069.1734173, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
752,PDOP,1993 R,, , ,1900-01-01T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,8107.44368799502,3129805.09692005, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
753,PDOP,1993 R,,ZMAP-1994-0001,Z2001-0001,1995-08-02T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,6382.7450829671,1708072.51047409, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
754,PDOP,1993 R,,ZMAP-1997-0009, ,2004-12-21T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,16476.6424538693,2837877.30869918, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
755,PDOP,1993 R,,ZMAP-1986-0041, ,1987-04-20T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,2281.96709921822,278990.729798912, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
756,PDOP,1993 R,,ZMAP-1990-0013,Z2000-0024,1997-04-02T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,6600.96885164783,1049311.47458782, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
757,PDOP,1993 R,NV,ZMAP-2003-0008, ,2005-07-19T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,9243.73917536811,2398048.8786851, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
758,PDOP,1993 R,,ZMAP-1999-0009, ,2000-09-05T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,4030.5772773942,957789.56116653, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
759,PDOP,1993 R,,ZMAP-2003-0006, ,2005-02-15T00:00:00.000Z,PDOP  1993,2017-05-11T00:00:00.000Z,PDOP,4545.47842104051,555575.943945253, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
760,PDOP,1993 R,NV,ZMAP-2007-0003,121,2007-07-31T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,4179.83477992537,729121.537424925, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
761,PDOP,1993 R,,ZMAP-2006-0007,129,2007-12-04T00:00:00.000Z,PDOP  1993,2017-08-28T00:00:00.000Z,PDOP,9275.68234093589,3141833.12790468, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
762,PDOP,1993 R,28,ZMAP-2008-0011,159,2009-07-21T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,6188.35712701776,2110393.89619442, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
763,PDOP,1993 R,NV,ZRTD-2009-0001,161,2009-07-28T00:00:00.000Z,PDOP  1993,2018-10-15T00:00:00.000Z,PDOP,4473.23003191369,177982.071952676, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
764,PDOP,1993 R,,ZMAP-2006-0011,176,2010-05-04T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,3051.13210846898,252391.569897165, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
765,PDOP,1993 R,,ZMAP-2006-0011,176,2010-05-04T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,864.447933967655,39318.0110895365, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
766,PDOP,1993 R,28,ZMAP-2008-0018,193,2011-03-15T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,4366.40912887984,960261.269044415, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
767,PDOP,1993 R,28,ZMAP-2007-0001,201,2011-07-19T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,2502.11779855165,337203.464295617, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
768,PDOP,1993 R,28,ZMAP-2007-0001,201,2011-07-19T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,6264.68792231319,1742903.96589885, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
769,PDOP,1993 R,28,ZMAP-2007-0001,201,2011-07-19T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,8817.66098739988,2970562.5067921, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
770,PDOP,1993 R,NV, , ,1900-01-01T00:00:00.000Z,PDOP  1972,2012-04-16T00:00:00.000Z,PDOP,574.31527880178,1861.23432240038, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
771,PDOP,1993,NV,ZMAP-1998-0003, ,1998-06-17T00:00:00.000Z,PDOP  1993,2018-07-12T00:00:00.000Z,PDOP,6656.83272905872,170518.276769621, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
772,PDOP,1993 R,NV,ZRTD-2017-0005, ,2018-10-10T00:00:00.000Z,PDOP  93R,2018-10-15T00:00:00.000Z,PDOP,8217.08521842444,3653668.00242804, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
773,PDOP,1993 R,NONE,ZMAP-2011-0006,216,2012-06-12T00:00:00.000Z,PDOP  1993,2013-03-22T00:00:00.000Z,PDOP,5127.80561474144,1691182.5989337, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
774,PDOP,1993 R,,ZMAP-1994-0001, ,1995-08-02T00:00:00.000Z,PDOP  1993,2012-04-16T00:00:00.000Z,PDOP,38601.3262474724,13758106.5330974, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
775,PDOP,1972,28,ZMAP-1990-0014,Z2000-0040,1991-12-17T00:00:00.000Z,PDOP  1972,1900-01-01T00:00:00.000Z,PDOP,38544.1530191063,3336616.70115438, ,1899-12-30T00:00:00.000Z,1899-12-30T00:00:00.000Z
